eid,fecha,monto,tipoTransaccion,cuentaOrigen,cuentaDestino
null,2024-06-28,233.48014238919546,Transferencia,Cuenta4968,Cuenta431
null,2023-05-11,656.5568610415197,Transferencia,Cuenta6956,Cuenta288
null,2022-04-20,573.4562280822624,Transferencia,Cuenta5807,Cuenta7140
null,2024-06-14,630.320483575634,Débito,Cuenta8284,Cuenta2077
null,2022-07-07,22.166869944164837,Crédito,Cuenta4733,Cuenta3323
null,2024-08-20,303.0301125720921,Transferencia,Cuenta2782,Cuenta7964
null,2024-09-18,271.5134378520491,Crédito,Cuenta594,Cuenta6609
null,2023-05-19,950.931965947345,Crédito,Cuenta1189,Cuenta2331
null,2024-04-10,272.17449045298923,Débito,Cuenta193,Cuenta5320
null,2022-03-22,643.4887192040061,Transferencia,Cuenta3363,Cuenta2497
null,2022-10-06,249.3063725031923,Transferencia,Cuenta8063,Cuenta9887
null,2023-11-27,444.5860733460404,Débito,Cuenta1696,Cuenta8818
null,2022-07-17,942.4940917650982,Transferencia,Cuenta1155,Cuenta3197
null,2023-04-08,652.7962757746219,Débito,Cuenta3124,Cuenta4159
null,2022-03-16,537.6261199438006,Débito,Cuenta4650,Cuenta4095
null,2024-04-07,178.99378861528515,Crédito,Cuenta4518,Cuenta8288
null,2023-09-14,927.7421163883675,Transferencia,Cuenta6626,Cuenta1465
null,2022-02-07,123.36688982431954,Transferencia,Cuenta4388,Cuenta4337
null,2022-06-07,32.52475049249015,Débito,Cuenta4151,Cuenta4813
null,2024-03-26,288.877781280788,Débito,Cuenta5542,Cuenta6495
null,2023-03-28,833.2853711443472,Transferencia,Cuenta2587,Cuenta6167
null,2022-08-19,887.5148264576587,Débito,Cuenta521,Cuenta2720
null,2022-12-03,675.8964177140546,Transferencia,Cuenta9450,Cuenta6535
null,2024-10-03,620.0421122641333,Débito,Cuenta8965,Cuenta1930
null,2022-07-25,952.0307429559372,Transferencia,Cuenta2442,Cuenta3236
null,2024-09-03,676.0378002769152,Crédito,Cuenta6231,Cuenta6936
null,2022-04-09,83.92787436264403,Crédito,Cuenta8617,Cuenta4951
null,2022-07-15,515.3268443992068,Débito,Cuenta8545,Cuenta769
null,2024-08-14,276.18920574457326,Crédito,Cuenta789,Cuenta7391
null,2024-08-01,90.32761871430695,Crédito,Cuenta4912,Cuenta3354
null,2022-08-15,0.25357040933637887,Crédito,Cuenta683,Cuenta7414
null,2024-07-12,100.81406720444753,Débito,Cuenta1140,Cuenta9464
null,2023-12-19,438.33049355072075,Transferencia,Cuenta5649,Cuenta8477
null,2022-09-16,544.3888670737176,Transferencia,Cuenta7806,Cuenta5101
null,2023-12-12,601.5847587601029,Crédito,Cuenta8687,Cuenta3826
null,2023-08-07,197.6553048108053,Transferencia,Cuenta4316,Cuenta8931
null,2023-10-12,250.36711882500927,Transferencia,Cuenta8541,Cuenta7418
null,2022-06-16,211.4818155141901,Transferencia,Cuenta8555,Cuenta2117
null,2024-01-20,613.4940240032406,Transferencia,Cuenta9859,Cuenta4733
null,2022-10-05,634.541211051875,Débito,Cuenta6633,Cuenta1005
null,2023-11-10,506.83905333525445,Crédito,Cuenta2989,Cuenta2860
null,2022-04-21,761.7100043896057,Transferencia,Cuenta5002,Cuenta1235
null,2022-03-21,601.3693476283496,Débito,Cuenta3177,Cuenta7309
null,2024-03-20,474.4320227882227,Transferencia,Cuenta8112,Cuenta8242
null,2024-06-02,87.37708601709183,Crédito,Cuenta1481,Cuenta8153
null,2022-09-26,926.5210645339694,Transferencia,Cuenta4125,Cuenta8041
null,2022-12-22,926.6554776238555,Débito,Cuenta4128,Cuenta3789
null,2022-11-17,626.7700596581087,Crédito,Cuenta9699,Cuenta7474
null,2022-07-21,188.05214658217295,Crédito,Cuenta4734,Cuenta3291
null,2023-10-11,77.8343776913999,Transferencia,Cuenta9980,Cuenta2654
null,2024-10-06,405.4177654891581,Débito,Cuenta3970,Cuenta3088
null,2022-09-10,357.0070826383075,Débito,Cuenta3735,Cuenta2332
null,2022-08-27,130.63448801038646,Crédito,Cuenta1863,Cuenta7125
null,2023-11-27,332.36333112445027,Débito,Cuenta2730,Cuenta4245
null,2022-03-18,854.2595504728257,Débito,Cuenta1141,Cuenta8324
null,2022-02-11,836.9081120281471,Transferencia,Cuenta9829,Cuenta344
null,2024-09-21,368.86638764987237,Crédito,Cuenta3751,Cuenta7024
null,2022-04-09,284.61008229747085,Crédito,Cuenta7777,Cuenta1867
null,2024-08-16,706.5999450080014,Débito,Cuenta4773,Cuenta1523
null,2022-12-19,849.1149180378202,Transferencia,Cuenta8016,Cuenta6869
null,2023-12-04,27.143372355459828,Débito,Cuenta6233,Cuenta3212
null,2024-10-09,338.59399075101715,Crédito,Cuenta8289,Cuenta4327
null,2022-03-07,673.527822172498,Crédito,Cuenta7846,Cuenta3702
null,2023-09-06,960.4364401196007,Transferencia,Cuenta6244,Cuenta5672
null,2023-12-26,311.55053133099165,Crédito,Cuenta9887,Cuenta6411
null,2024-11-09,148.46848826947544,Transferencia,Cuenta8644,Cuenta4134
null,2024-07-10,476.23109916058337,Transferencia,Cuenta848,Cuenta4873
null,2023-06-22,509.61977134015956,Transferencia,Cuenta9176,Cuenta9556
null,2024-12-16,282.8174201358519,Transferencia,Cuenta4101,Cuenta6798
null,2023-06-25,920.7332733841646,Transferencia,Cuenta1568,Cuenta5771
null,2023-03-16,499.27505866043,Crédito,Cuenta6343,Cuenta5084
null,2023-01-21,617.7961875634702,Transferencia,Cuenta7905,Cuenta3770
null,2024-09-12,848.5096862813919,Crédito,Cuenta8895,Cuenta6698
null,2024-04-28,424.9398493378215,Transferencia,Cuenta7942,Cuenta4641
null,2023-05-20,341.62538329610993,Crédito,Cuenta9370,Cuenta2876
null,2022-08-10,472.4243099976173,Transferencia,Cuenta6906,Cuenta1745
null,2022-07-05,30.537607607332152,Transferencia,Cuenta7458,Cuenta9896
null,2022-12-02,2.8885880670550534,Transferencia,Cuenta5425,Cuenta1352
null,2024-01-26,487.5746516594336,Crédito,Cuenta5907,Cuenta2447
null,2022-05-13,531.0272677044663,Crédito,Cuenta7236,Cuenta8347
null,2023-03-20,846.5020897713662,Crédito,Cuenta4266,Cuenta9772
null,2024-04-18,14.671247304039458,Crédito,Cuenta5504,Cuenta3194
null,2024-02-05,655.6914485889463,Débito,Cuenta2641,Cuenta5750
null,2023-04-15,899.3249601910451,Crédito,Cuenta3122,Cuenta845
null,2023-09-28,283.94552428346896,Transferencia,Cuenta2967,Cuenta3765
null,2023-09-11,520.1869621733363,Débito,Cuenta3147,Cuenta6632
null,2022-01-21,432.4763717242129,Transferencia,Cuenta464,Cuenta5736
null,2022-03-11,676.5925875792582,Transferencia,Cuenta8377,Cuenta8878
null,2022-05-10,355.5112822110911,Débito,Cuenta972,Cuenta5457
null,2022-01-21,692.1051905449708,Transferencia,Cuenta1237,Cuenta5853
null,2022-06-09,303.3752010861591,Débito,Cuenta177,Cuenta235
null,2024-01-12,480.557982121546,Crédito,Cuenta435,Cuenta2092
null,2023-12-03,661.472404683508,Débito,Cuenta2942,Cuenta4041
null,2023-04-25,791.7753739364517,Transferencia,Cuenta9998,Cuenta7068
null,2022-09-20,187.1783094223919,Transferencia,Cuenta1109,Cuenta4
null,2022-05-08,587.2663854945123,Transferencia,Cuenta6790,Cuenta1742
null,2024-04-06,800.4736388490487,Crédito,Cuenta9818,Cuenta8663
null,2022-07-04,188.0926134625459,Débito,Cuenta1709,Cuenta6685
null,2023-11-28,142.3585760522166,Transferencia,Cuenta1455,Cuenta9980
null,2022-10-26,207.6993113325969,Crédito,Cuenta3950,Cuenta7993
null,2022-11-16,113.42940895527154,Débito,Cuenta4343,Cuenta5460
null,2024-04-16,14.703396105034795,Débito,Cuenta7748,Cuenta200
null,2023-10-05,981.7510059507721,Débito,Cuenta3343,Cuenta299
null,2022-06-16,785.5240062278491,Crédito,Cuenta1647,Cuenta3106
null,2024-04-01,520.2552849693722,Crédito,Cuenta9842,Cuenta694
null,2022-09-11,272.4414428316656,Crédito,Cuenta2279,Cuenta9343
null,2024-07-07,981.577061448524,Transferencia,Cuenta3606,Cuenta6239
null,2023-01-21,519.4282686262046,Débito,Cuenta1917,Cuenta5775
null,2024-03-15,393.19489239141313,Crédito,Cuenta3908,Cuenta8322
null,2024-11-13,197.0064863105617,Débito,Cuenta5926,Cuenta5144
null,2024-05-26,282.6871209598439,Transferencia,Cuenta8039,Cuenta8870
null,2023-12-27,764.3382625622756,Débito,Cuenta2973,Cuenta2978
null,2024-05-04,347.69576536929867,Crédito,Cuenta7734,Cuenta4239
null,2022-06-16,612.3344882008214,Crédito,Cuenta9858,Cuenta6393
null,2024-06-26,623.1501738950808,Transferencia,Cuenta7879,Cuenta6679
null,2024-09-26,662.4318006226122,Transferencia,Cuenta5681,Cuenta3675
null,2024-06-10,517.7503569536301,Transferencia,Cuenta9005,Cuenta1372
null,2023-05-08,584.5680223899521,Transferencia,Cuenta1258,Cuenta9985
null,2024-08-23,329.7866225572233,Transferencia,Cuenta969,Cuenta4001
null,2023-01-10,536.8236894664234,Crédito,Cuenta1576,Cuenta4407
null,2022-10-24,345.4881091058396,Crédito,Cuenta4796,Cuenta8667
null,2023-11-23,611.5815148312745,Transferencia,Cuenta708,Cuenta4321
null,2023-02-16,436.10824606300116,Transferencia,Cuenta6601,Cuenta8516
null,2023-08-01,50.51961926541759,Crédito,Cuenta2322,Cuenta2479
null,2023-01-18,535.2009803627733,Crédito,Cuenta9265,Cuenta3559
null,2022-12-14,844.7230297899378,Crédito,Cuenta2746,Cuenta894
null,2022-07-28,350.7179087605821,Transferencia,Cuenta3636,Cuenta3113
null,2024-09-27,601.6261312828242,Débito,Cuenta9932,Cuenta515
null,2024-04-20,477.03144547224065,Transferencia,Cuenta824,Cuenta1305
null,2023-02-27,727.6010701963276,Débito,Cuenta5638,Cuenta1118
null,2024-05-10,74.00045629405926,Débito,Cuenta6198,Cuenta3653
null,2024-08-06,885.6126687458205,Transferencia,Cuenta5449,Cuenta5655
null,2023-09-16,72.90461503961943,Débito,Cuenta3879,Cuenta7231
null,2022-06-04,195.13918327697888,Débito,Cuenta8719,Cuenta2983
null,2022-04-02,452.8187957776395,Débito,Cuenta5324,Cuenta384
null,2024-03-12,970.2530172527382,Crédito,Cuenta9649,Cuenta8447
null,2024-06-18,316.18059052068935,Crédito,Cuenta787,Cuenta282
null,2024-04-22,838.6565945109409,Débito,Cuenta4090,Cuenta5911
null,2024-06-02,53.45414902653045,Transferencia,Cuenta450,Cuenta1252
null,2023-09-01,66.6336330344951,Débito,Cuenta3694,Cuenta8638
null,2024-09-14,991.1509285622263,Transferencia,Cuenta7851,Cuenta2803
null,2024-01-16,769.8460987615979,Crédito,Cuenta1953,Cuenta1013
null,2023-06-17,343.8021647037245,Débito,Cuenta6444,Cuenta8948
null,2024-08-16,135.76072139164597,Crédito,Cuenta0,Cuenta1700
null,2022-09-02,840.6105970214421,Débito,Cuenta6000,Cuenta224
null,2022-03-01,11.523379608406437,Débito,Cuenta2610,Cuenta3624
null,2024-03-21,370.6953207673009,Débito,Cuenta2847,Cuenta7412
null,2024-08-11,105.58498128188887,Transferencia,Cuenta4505,Cuenta4165
null,2024-09-27,454.08075761015766,Débito,Cuenta9344,Cuenta8619
null,2022-12-13,902.0049168830208,Débito,Cuenta4721,Cuenta5658
null,2023-11-08,350.9317678147952,Transferencia,Cuenta1084,Cuenta9190
null,2023-02-04,803.08384050518,Transferencia,Cuenta9124,Cuenta4516
null,2023-06-27,189.60006807611697,Transferencia,Cuenta4467,Cuenta4298
null,2023-07-12,929.6701509313214,Transferencia,Cuenta7792,Cuenta2705
null,2023-07-10,231.20750576454142,Transferencia,Cuenta656,Cuenta7864
null,2024-07-12,98.60929044636124,Débito,Cuenta4324,Cuenta2047
null,2023-11-14,135.69628050940764,Transferencia,Cuenta1004,Cuenta544
null,2022-02-20,620.136480745486,Crédito,Cuenta8212,Cuenta6260
null,2024-11-20,192.25732315587152,Crédito,Cuenta3039,Cuenta6220
null,2022-02-05,628.7180382656807,Crédito,Cuenta2898,Cuenta5246
null,2024-11-02,995.9387509194823,Crédito,Cuenta8552,Cuenta7560
null,2022-05-08,888.8651689443767,Crédito,Cuenta8554,Cuenta8460
null,2022-12-22,21.825817821991556,Débito,Cuenta5405,Cuenta1156
null,2024-08-16,555.227264707239,Débito,Cuenta3704,Cuenta4698
null,2022-02-21,595.9144806172726,Crédito,Cuenta3282,Cuenta9949
null,2024-09-07,161.3867775572435,Crédito,Cuenta6241,Cuenta7102
null,2023-08-06,932.0781427245066,Transferencia,Cuenta8793,Cuenta4228
null,2023-02-24,896.415663882824,Crédito,Cuenta4820,Cuenta6368
null,2024-09-15,993.8297671298974,Transferencia,Cuenta3562,Cuenta1520
null,2024-04-22,129.5618040778662,Transferencia,Cuenta2474,Cuenta3259
null,2024-08-04,944.0476702418891,Transferencia,Cuenta643,Cuenta4778
null,2022-04-15,396.2763893759829,Débito,Cuenta1474,Cuenta8180
null,2022-02-16,850.8030477475814,Débito,Cuenta7205,Cuenta3845
null,2022-08-15,994.8277515104812,Transferencia,Cuenta5806,Cuenta7357
null,2023-10-07,576.8616376489863,Débito,Cuenta9855,Cuenta2704
null,2022-05-04,141.1702509639744,Débito,Cuenta1081,Cuenta1983
null,2024-09-07,729.5042504434895,Transferencia,Cuenta43,Cuenta6610
null,2022-10-03,181.58840747982896,Crédito,Cuenta320,Cuenta1593
null,2022-04-20,104.0908628954067,Débito,Cuenta2633,Cuenta3635
null,2024-02-07,699.2082642622554,Transferencia,Cuenta6133,Cuenta7094
null,2022-09-27,158.7243070486818,Transferencia,Cuenta2010,Cuenta4017
null,2024-01-03,241.74826434127738,Transferencia,Cuenta989,Cuenta25
null,2023-10-12,41.59686301681742,Transferencia,Cuenta1369,Cuenta2938
null,2023-01-14,491.18725561655907,Débito,Cuenta470,Cuenta7044
null,2023-10-22,83.32579355090385,Débito,Cuenta4811,Cuenta5817
null,2024-12-25,593.4412249096657,Crédito,Cuenta3678,Cuenta107
null,2023-11-17,669.7994431616299,Débito,Cuenta6566,Cuenta4628
null,2024-07-03,442.12171720738456,Crédito,Cuenta6299,Cuenta3431
null,2023-05-16,807.317087633791,Transferencia,Cuenta2399,Cuenta6805
null,2023-09-22,294.1712568761531,Transferencia,Cuenta4515,Cuenta5806
null,2022-06-10,488.39751751859984,Débito,Cuenta7959,Cuenta2831
null,2023-06-19,558.5851086621603,Crédito,Cuenta1685,Cuenta6317
null,2022-12-11,983.786442574603,Débito,Cuenta3581,Cuenta6867
null,2024-09-03,659.9028047287613,Débito,Cuenta7756,Cuenta6356
null,2023-04-02,347.43280084417137,Débito,Cuenta8650,Cuenta1322
null,2024-06-08,778.9312095753544,Débito,Cuenta9341,Cuenta79
null,2024-03-05,965.9279630790841,Crédito,Cuenta7656,Cuenta181
null,2022-09-01,6.635792383087313,Transferencia,Cuenta8253,Cuenta9352
null,2022-03-16,560.8823104061111,Transferencia,Cuenta7985,Cuenta5237
null,2024-09-05,253.77287178872677,Crédito,Cuenta3404,Cuenta3327
null,2024-02-19,120.35881863088038,Débito,Cuenta7241,Cuenta3898
null,2022-11-16,406.81321605872165,Débito,Cuenta9539,Cuenta6160
null,2024-06-09,648.887408149598,Crédito,Cuenta8000,Cuenta4074
null,2023-12-13,103.889049853929,Crédito,Cuenta9341,Cuenta318
null,2022-04-08,723.0442628847549,Crédito,Cuenta1218,Cuenta8575
null,2022-12-27,178.68843063967677,Crédito,Cuenta4589,Cuenta3215
null,2024-07-13,758.691033562457,Crédito,Cuenta4396,Cuenta9444
null,2023-11-20,625.8778337863689,Crédito,Cuenta5579,Cuenta9214
null,2023-05-09,71.90807545843269,Transferencia,Cuenta7053,Cuenta5272
null,2024-08-25,834.2286307164864,Crédito,Cuenta4252,Cuenta5560
null,2022-10-23,185.08866170084593,Crédito,Cuenta2838,Cuenta2140
null,2022-11-11,31.613724400775478,Transferencia,Cuenta1544,Cuenta2856
null,2023-04-15,977.2104337149093,Transferencia,Cuenta7702,Cuenta2425
null,2024-12-23,118.46296125034705,Transferencia,Cuenta1667,Cuenta7746
null,2022-07-12,824.3576253470974,Transferencia,Cuenta140,Cuenta9869
null,2024-09-27,417.47757543853027,Transferencia,Cuenta8666,Cuenta2038
null,2023-02-04,258.7952849667632,Transferencia,Cuenta9907,Cuenta9884
null,2024-11-08,13.456039478475844,Transferencia,Cuenta926,Cuenta5493
null,2022-06-15,595.6646182580995,Crédito,Cuenta9683,Cuenta2299
null,2023-11-23,417.13202203531927,Crédito,Cuenta9039,Cuenta3650
null,2023-11-22,931.2605302037338,Débito,Cuenta4045,Cuenta8270
null,2023-04-25,143.30275297476902,Débito,Cuenta7408,Cuenta3902
null,2024-04-11,301.75744609656584,Débito,Cuenta5641,Cuenta3872
null,2024-07-24,270.2523831414402,Transferencia,Cuenta1837,Cuenta6385
null,2023-10-09,842.730913959367,Transferencia,Cuenta3517,Cuenta347
null,2024-10-26,482.1373734808154,Crédito,Cuenta3546,Cuenta8788
null,2023-07-24,654.1446377896652,Transferencia,Cuenta9393,Cuenta1336
null,2024-07-25,845.2200283940975,Débito,Cuenta588,Cuenta7871
null,2024-03-06,866.3488068487654,Crédito,Cuenta6636,Cuenta7936
null,2023-11-08,40.66873238120661,Transferencia,Cuenta6681,Cuenta2906
null,2024-09-13,477.01731324987816,Débito,Cuenta6168,Cuenta9897
null,2024-01-02,920.8953778949168,Transferencia,Cuenta6895,Cuenta5213
null,2022-01-14,86.69591448287251,Crédito,Cuenta9466,Cuenta3093
null,2022-08-18,502.27357363304037,Crédito,Cuenta5460,Cuenta5252
null,2022-01-25,902.4960708892013,Transferencia,Cuenta579,Cuenta4387
null,2024-09-23,388.680054843513,Crédito,Cuenta1616,Cuenta3202
null,2023-04-11,246.76706397003701,Crédito,Cuenta9530,Cuenta3078
null,2024-10-06,725.0264491801962,Crédito,Cuenta198,Cuenta1849
null,2023-12-26,212.4074522604733,Transferencia,Cuenta8430,Cuenta5558
null,2024-01-07,356.02452989381595,Crédito,Cuenta3887,Cuenta8458
null,2024-08-18,434.3245669586482,Transferencia,Cuenta4417,Cuenta8519
null,2023-02-24,16.603250885785737,Transferencia,Cuenta5511,Cuenta6329
null,2022-01-28,916.5922573150683,Crédito,Cuenta3420,Cuenta3505
null,2022-05-09,684.0194240669351,Débito,Cuenta1999,Cuenta9007
null,2022-02-17,763.4797846642647,Débito,Cuenta5208,Cuenta9564
null,2022-04-23,461.8484770311403,Crédito,Cuenta6086,Cuenta4259
null,2023-12-18,25.683845902826686,Débito,Cuenta9649,Cuenta2708
null,2022-10-24,94.59763720489423,Débito,Cuenta6899,Cuenta5600
null,2022-08-02,369.79962189138035,Transferencia,Cuenta2839,Cuenta9834
null,2024-06-12,426.15729632399,Crédito,Cuenta2474,Cuenta5985
null,2023-07-27,319.66710218632346,Transferencia,Cuenta9028,Cuenta6428
null,2023-06-05,251.26059489257102,Débito,Cuenta9418,Cuenta2723
null,2024-12-18,29.405557647644855,Crédito,Cuenta5525,Cuenta5108
null,2023-10-11,157.36573919262577,Crédito,Cuenta3635,Cuenta5172
null,2024-07-23,199.9963961460186,Transferencia,Cuenta8246,Cuenta9222
null,2023-12-21,456.49914490249154,Transferencia,Cuenta5425,Cuenta851
null,2024-02-02,538.4190432948812,Débito,Cuenta5976,Cuenta658
null,2024-01-07,688.2651451639891,Débito,Cuenta9773,Cuenta593
null,2022-04-03,873.6628768177786,Débito,Cuenta3136,Cuenta8621
null,2022-05-08,855.6629038304904,Crédito,Cuenta4715,Cuenta65
null,2022-04-13,466.90973070715813,Débito,Cuenta1828,Cuenta9934
null,2024-08-01,325.813432127394,Crédito,Cuenta6027,Cuenta1025
null,2023-01-09,134.83330455025268,Transferencia,Cuenta1402,Cuenta3726
null,2022-09-21,59.46475866156853,Crédito,Cuenta7139,Cuenta7051
null,2022-12-04,72.60014469095788,Transferencia,Cuenta5394,Cuenta3085
null,2023-01-16,632.2940027286938,Débito,Cuenta5882,Cuenta3348
null,2022-08-09,853.2408954104625,Débito,Cuenta834,Cuenta3086
null,2022-10-11,397.5244724150664,Crédito,Cuenta6549,Cuenta7704
null,2022-02-02,553.8939661512419,Crédito,Cuenta7942,Cuenta8311
null,2024-09-17,432.1523139743616,Crédito,Cuenta9210,Cuenta4674
null,2023-02-02,913.6623353571545,Crédito,Cuenta5209,Cuenta653
null,2024-10-11,939.1075107469553,Crédito,Cuenta1441,Cuenta7998
null,2023-11-07,920.5927815625497,Crédito,Cuenta5563,Cuenta3256
null,2024-11-26,921.9427526865732,Crédito,Cuenta77,Cuenta1938
null,2022-06-10,486.8061153666317,Crédito,Cuenta3263,Cuenta8442
null,2024-07-19,802.1603686377968,Transferencia,Cuenta4458,Cuenta4300
null,2024-12-07,352.21005145108796,Transferencia,Cuenta6572,Cuenta3470
null,2023-04-16,22.813652877983426,Transferencia,Cuenta4215,Cuenta9383
null,2024-10-21,716.4207500522548,Crédito,Cuenta2133,Cuenta7703
null,2022-01-18,606.5791723159753,Débito,Cuenta1765,Cuenta5801
null,2023-05-28,536.9186410046682,Transferencia,Cuenta8005,Cuenta1033
null,2022-12-13,385.19671755869575,Transferencia,Cuenta8955,Cuenta7111
null,2024-05-20,834.8661060839917,Débito,Cuenta6555,Cuenta2406
null,2024-07-13,359.6415440058162,Débito,Cuenta6179,Cuenta2417
null,2024-11-15,404.7118467573323,Transferencia,Cuenta8056,Cuenta683
null,2023-07-01,942.3659667117789,Débito,Cuenta8077,Cuenta9761
null,2024-03-15,662.7218420933903,Crédito,Cuenta7727,Cuenta3755
null,2022-08-22,227.75807944861447,Transferencia,Cuenta8539,Cuenta6064
null,2022-03-20,195.40645187323514,Débito,Cuenta7057,Cuenta661
null,2023-02-25,334.66993147524295,Transferencia,Cuenta397,Cuenta4414
null,2022-12-23,523.6436907161589,Transferencia,Cuenta8366,Cuenta2075
null,2022-08-02,861.5331758139123,Transferencia,Cuenta3499,Cuenta1495
null,2024-01-03,29.461698489195996,Débito,Cuenta6662,Cuenta9832
null,2024-06-26,302.3007776558133,Crédito,Cuenta1894,Cuenta6453
null,2023-09-20,367.42982921931934,Débito,Cuenta5867,Cuenta4825
null,2022-07-27,565.3881825813984,Débito,Cuenta6018,Cuenta3618
null,2022-04-28,900.0768236951543,Débito,Cuenta5650,Cuenta8710
null,2022-04-11,45.28002078177595,Transferencia,Cuenta1832,Cuenta4662
null,2022-05-16,907.7413500241518,Débito,Cuenta3257,Cuenta5372
null,2023-11-06,892.1146281568311,Transferencia,Cuenta3533,Cuenta279
null,2022-06-25,297.56992046117034,Transferencia,Cuenta2718,Cuenta1867
null,2023-04-16,785.8945426037351,Débito,Cuenta8331,Cuenta8631
null,2024-03-16,446.86076015358765,Crédito,Cuenta3576,Cuenta6759
null,2022-02-20,348.850858890574,Transferencia,Cuenta3954,Cuenta6067
null,2023-04-23,390.1290306448817,Débito,Cuenta7719,Cuenta7793
null,2023-07-20,348.7736735680992,Débito,Cuenta8774,Cuenta666
null,2022-01-23,670.5262445024139,Transferencia,Cuenta9801,Cuenta8729
null,2024-11-10,121.15613019102112,Transferencia,Cuenta8936,Cuenta2740
null,2024-02-14,603.4450473439161,Transferencia,Cuenta3729,Cuenta7637
null,2024-06-13,880.6906475007924,Crédito,Cuenta6019,Cuenta1900
null,2024-12-06,301.024542983693,Transferencia,Cuenta9167,Cuenta9135
null,2024-10-23,10.52288107281707,Débito,Cuenta528,Cuenta1332
null,2022-03-22,739.5171814064753,Transferencia,Cuenta5187,Cuenta933
null,2023-04-17,744.5079923607068,Débito,Cuenta2486,Cuenta9849
null,2024-02-25,666.2672978448735,Crédito,Cuenta3445,Cuenta4029
null,2023-10-01,637.1220530081006,Transferencia,Cuenta6814,Cuenta4726
null,2023-03-08,14.055229651005586,Crédito,Cuenta6164,Cuenta6423
null,2022-04-09,147.88286652992232,Crédito,Cuenta3371,Cuenta1934
null,2022-09-09,346.14880371894606,Crédito,Cuenta8483,Cuenta5104
null,2024-07-09,34.423703907584645,Débito,Cuenta410,Cuenta3166
null,2024-10-25,83.0169401802564,Transferencia,Cuenta3346,Cuenta3200
null,2024-08-16,761.3686411220846,Crédito,Cuenta698,Cuenta2691
null,2024-11-11,375.6005201770637,Crédito,Cuenta1933,Cuenta9432
null,2023-07-05,956.5651476849511,Débito,Cuenta3965,Cuenta1237
null,2022-10-28,344.004896503324,Transferencia,Cuenta799,Cuenta3064
null,2022-02-12,324.4966588443087,Transferencia,Cuenta6254,Cuenta2349
null,2022-08-01,481.73729428236834,Transferencia,Cuenta1949,Cuenta9286
null,2022-06-22,260.34940282768923,Débito,Cuenta471,Cuenta8837
null,2023-06-05,461.8287977572063,Débito,Cuenta6491,Cuenta8051
null,2023-12-18,205.0459942058146,Transferencia,Cuenta2556,Cuenta7958
null,2022-06-27,315.7177954467854,Transferencia,Cuenta732,Cuenta4033
null,2022-01-12,732.1276933382894,Crédito,Cuenta731,Cuenta1072
null,2024-06-11,59.76614335843078,Transferencia,Cuenta2388,Cuenta1665
null,2023-03-23,776.9829919269962,Transferencia,Cuenta7355,Cuenta4554
null,2023-12-13,991.4124818855825,Transferencia,Cuenta7581,Cuenta7697
null,2024-04-14,776.1644828850974,Crédito,Cuenta4249,Cuenta1782
null,2024-05-15,860.782072196578,Transferencia,Cuenta8223,Cuenta7332
null,2024-12-28,274.1678981347996,Transferencia,Cuenta8183,Cuenta1925
null,2024-10-11,75.53507101198664,Débito,Cuenta1376,Cuenta1612
null,2022-11-25,752.1135574252592,Crédito,Cuenta9052,Cuenta3509
null,2024-03-26,611.3017465349137,Crédito,Cuenta848,Cuenta9141
null,2024-10-17,846.3499623310723,Débito,Cuenta9208,Cuenta5794
null,2022-10-03,269.30474175021004,Crédito,Cuenta7339,Cuenta3614
null,2024-06-15,592.8998704516911,Transferencia,Cuenta7591,Cuenta494
null,2022-02-05,556.423145283606,Crédito,Cuenta5339,Cuenta3717
null,2023-07-19,743.4571597399237,Crédito,Cuenta7763,Cuenta9883
null,2023-09-10,56.62083378139759,Transferencia,Cuenta9932,Cuenta5566
null,2023-09-15,671.2372343942236,Transferencia,Cuenta5855,Cuenta5679
null,2024-11-03,561.5397709916911,Transferencia,Cuenta6633,Cuenta8722
null,2024-10-25,503.8925351843548,Débito,Cuenta1883,Cuenta2886
null,2022-02-07,708.1772274879213,Débito,Cuenta3308,Cuenta6828
null,2024-01-26,456.3104082092885,Crédito,Cuenta1249,Cuenta5548
null,2024-03-14,216.947868695743,Transferencia,Cuenta6783,Cuenta4004
null,2024-05-14,738.5811995999187,Débito,Cuenta6292,Cuenta6744
null,2024-07-06,328.49006870392896,Crédito,Cuenta301,Cuenta2741
null,2022-02-20,315.0649030836915,Transferencia,Cuenta7373,Cuenta6457
null,2022-07-28,817.6125653410095,Débito,Cuenta7787,Cuenta227
null,2024-10-02,642.8824289108388,Débito,Cuenta3964,Cuenta9307
null,2023-11-05,601.3450983473467,Transferencia,Cuenta6625,Cuenta9850
null,2024-10-15,555.6482646483678,Débito,Cuenta444,Cuenta1663
null,2022-03-05,418.6832381006489,Transferencia,Cuenta9198,Cuenta3874
null,2022-06-18,285.38547697618833,Débito,Cuenta2837,Cuenta4800
null,2022-01-06,460.27389121562356,Débito,Cuenta8753,Cuenta1306
null,2022-03-10,515.0059357540727,Crédito,Cuenta1163,Cuenta7299
null,2024-05-17,981.8853973587524,Crédito,Cuenta7751,Cuenta4747
null,2023-07-18,277.3182809235565,Débito,Cuenta7452,Cuenta5694
null,2024-05-19,17.80849085620129,Crédito,Cuenta2110,Cuenta8185
null,2024-02-12,409.4871619729444,Transferencia,Cuenta6785,Cuenta4459
null,2023-11-22,460.57200250839514,Transferencia,Cuenta753,Cuenta7342
